=========================================================
             VOLCADO DE CACHÉ DE TIA PORTAL              
=========================================================
Fecha de volcado: 10/03/2026 15:40:41
PLC: PLC_C9_ED11
Total Bloques: 651
=========================================================

[Nombre] _borrar                             | [Num] 4     | [Tipo API] GlobalDB     | [Ruta] Root
[Nombre] FC4095_GEST_PARAM                   | [Num] 4095  | [Tipo API] FC           | [Ruta] 1095_EnvioEsterilizador\4095_Parametros
[Nombre] FC4096_VIS_PARAM                    | [Num] 4096  | [Tipo API] FC           | [Ruta] 1095_EnvioEsterilizador\4095_Parametros
[Nombre] FC4400_GEST_PARAM                   | [Num] 4400  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\4400_Parametros
[Nombre] FC4401_VIS_PARAM                    | [Num] 4401  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\4400_Parametros
[Nombre] FC4410_GEST_PARAM                   | [Num] 4410  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\4410_Parametros
[Nombre] FC4411_VIS_PARAM                    | [Num] 4411  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\4410_Parametros
[Nombre] FC4420_GEST_PARAM                   | [Num] 4420  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\4420_Parametros
[Nombre] FC4421_VIS_PARAM                    | [Num] 4421  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\4420_Parametros
[Nombre] FC4510_AE_GEST_PARAMETROS           | [Num] 4510  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\4510_Parametros
[Nombre] FC4511_AE_VIS_PARAMETROS            | [Num] 5411  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\4510_Parametros
[Nombre] FC4530_GESTION_CAMISAS_GEST_PARAMETROS | [Num] 4530  | [Tipo API] FC           | [Ruta] 1530_GestionCamisas\4530_Parametros
[Nombre] FC4531_GESTION_CAMISAS_VIS_PARAMETROS | [Num] 4531  | [Tipo API] FC           | [Ruta] 1530_GestionCamisas\4530_Parametros
[Nombre] FC4600_GEST_PARAM                   | [Num] 4600  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\4600_Parametros
[Nombre] FC4601_VIS_PARAM                    | [Num] 4601  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\4600_Parametros
[Nombre] FC4605_GEST_PARAM                   | [Num] 4605  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\4605_Parametros
[Nombre] FC4606_VIS_PARAM                    | [Num] 4606  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\4605_Parametros
[Nombre] FC4610_GEST_PARAM                   | [Num] 4610  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\4610_Parametros
[Nombre] FC4611_VIS_PARAM                    | [Num] 4611  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\4610_Parametros
[Nombre] FC4800_GEST_PARAM                   | [Num] 4800  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\4800_Parametros
[Nombre] FC4801_VIS_PARAM                    | [Num] 4801  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\4800_Parametros
[Nombre] FC4990_GEST_PARAM                   | [Num] 4990  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\4990_Parametros
[Nombre] FC4991_VIS_PARAM                    | [Num] 4991  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\4990_Parametros
[Nombre] FC5_ZC_GESTOR_PROCESO               | [Num] 5     | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC500_CIP1_PRINCIPAL                | [Num] 500   | [Tipo API] FC           | [Ruta] 500_CIP1\500_CIP1_Principal
[Nombre] FC5000_GEST_ALARMAS                 | [Num] 5000  | [Tipo API] FC           | [Ruta] 5000_AlarmasGenerales
[Nombre] FC501_CIP1_ORDENES_RUTAS_L1         | [Num] 501   | [Tipo API] FC           | [Ruta] 500_CIP1\500_CIP1_Principal
[Nombre] FC502_CIP1_ORDENES_RUTAS_L2         | [Num] 502   | [Tipo API] FC           | [Ruta] 500_CIP1\500_CIP1_Principal
[Nombre] FC505_CIP1_L1                       | [Num] 505   | [Tipo API] FC           | [Ruta] 500_CIP1\505_CIP1_Linea_1
[Nombre] FC506_CIP1_L1_AUXILIARES            | [Num] 506   | [Tipo API] FC           | [Ruta] 500_CIP1\505_CIP1_Linea_1
[Nombre] FC507_CIP1_L1_TRANSICIONES          | [Num] 507   | [Tipo API] FC           | [Ruta] 500_CIP1\505_CIP1_Linea_1
[Nombre] FC508_CIP1_L1_ORDENES               | [Num] 508   | [Tipo API] FC           | [Ruta] 500_CIP1\505_CIP1_Linea_1
[Nombre] FC5100_GEST_PARAM                   | [Num] 5100  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\5100_Parametros
[Nombre] FC5101_VIS_PARAM                    | [Num] 5101  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\5100_Parametros
[Nombre] FC520_CIP1_L2                       | [Num] 520   | [Tipo API] FC           | [Ruta] 500_CIP1\520_CIP1_Linea_2
[Nombre] FC521_CIP1_L2_AUXILIARES            | [Num] 521   | [Tipo API] FC           | [Ruta] 500_CIP1\520_CIP1_Linea_2
[Nombre] FC522_CIP1_L2_TRANSICIONES          | [Num] 522   | [Tipo API] FC           | [Ruta] 500_CIP1\520_CIP1_Linea_2
[Nombre] FC523_CIP1_L2_ORDENES               | [Num] 523   | [Tipo API] FC           | [Ruta] 500_CIP1\520_CIP1_Linea_2
[Nombre] FC5500_CIP1_GEST_ALARMAS            | [Num] 5500  | [Tipo API] FC           | [Ruta] 500_CIP1\5500_Alarmas
[Nombre] FC565_CIP1_PREP_AGUA_RECUP          | [Num] 565   | [Tipo API] FC           | [Ruta] 500_CIP1\565_Preparacion_Agua_Recup
[Nombre] FC566_CIP1_PREP_AGUA_RECUP_AUXILIARES | [Num] 566   | [Tipo API] FC           | [Ruta] 500_CIP1\565_Preparacion_Agua_Recup
[Nombre] FC567_CIP1_PREP_AGUA_RECUP_TRANSICIONES | [Num] 567   | [Tipo API] FC           | [Ruta] 500_CIP1\565_Preparacion_Agua_Recup
[Nombre] FC568_CIP1_PREP_AGUA_RECUP_ORDENES  | [Num] 568   | [Tipo API] FC           | [Ruta] 500_CIP1\565_Preparacion_Agua_Recup
[Nombre] FC570_CIP1_PREP_SOSA                | [Num] 570   | [Tipo API] FC           | [Ruta] 500_CIP1\570_Preparacion_Sosa
[Nombre] FC571_CIP1_PREP_SOSA_AUXILIARES     | [Num] 571   | [Tipo API] FC           | [Ruta] 500_CIP1\570_Preparacion_Sosa
[Nombre] FC572_CIP1_PREP_SOSA_TRANSICIONES   | [Num] 572   | [Tipo API] FC           | [Ruta] 500_CIP1\570_Preparacion_Sosa
[Nombre] FC573_CIP1_PREP_SOSA_ORDENES        | [Num] 573   | [Tipo API] FC           | [Ruta] 500_CIP1\570_Preparacion_Sosa
[Nombre] FC575_CIP1_PREP_ACIDO               | [Num] 575   | [Tipo API] FC           | [Ruta] 500_CIP1\575_Preparacion_Acido
[Nombre] FC576_CIP1_PREP_ACIDO_AUXILIARES    | [Num] 576   | [Tipo API] FC           | [Ruta] 500_CIP1\575_Preparacion_Acido
[Nombre] FC577_CIP1_PREP_ACIDO_TRANSICIONES  | [Num] 577   | [Tipo API] FC           | [Ruta] 500_CIP1\575_Preparacion_Acido
[Nombre] FC578_CIP1_PREP_ACIDO_ORDENES       | [Num] 578   | [Tipo API] FC           | [Ruta] 500_CIP1\575_Preparacion_Acido
[Nombre] FC585_CIP1_PREP_AGUA                | [Num] 585   | [Tipo API] FC           | [Ruta] 500_CIP1\585_Preparacion_Agua
[Nombre] FC586_CIP1_PREP_AGUA_AUXILIARES     | [Num] 586   | [Tipo API] FC           | [Ruta] 500_CIP1\585_Preparacion_Agua
[Nombre] FC587_CIP1_PREP_AGUA_TRANSICIONES   | [Num] 587   | [Tipo API] FC           | [Ruta] 500_CIP1\585_Preparacion_Agua
[Nombre] FC588_CIP1_PREP_AGUA_ORDENES        | [Num] 588   | [Tipo API] FC           | [Ruta] 500_CIP1\585_Preparacion_Agua
[Nombre] FC590_CIP1_PREP_ESTER               | [Num] 590   | [Tipo API] FC           | [Ruta] 500_CIP1\590_Preparacion_Esterilizacion
[Nombre] FC591_CIP1_PREP_ESTER_AUXILIARES    | [Num] 591   | [Tipo API] FC           | [Ruta] 500_CIP1\590_Preparacion_Esterilizacion
[Nombre] FC592_CIP1_PREP_ESTER_TRANSICIONES  | [Num] 592   | [Tipo API] FC           | [Ruta] 500_CIP1\590_Preparacion_Esterilizacion
[Nombre] FC593_CIP1_PREP_ESTER_ORDENES       | [Num] 593   | [Tipo API] FC           | [Ruta] 500_CIP1\590_Preparacion_Esterilizacion
[Nombre] FC595_CIP1_CHEQUEO_RUTA             | [Num] 595   | [Tipo API] FC           | [Ruta] 500_CIP1\595_ChequeoRuta
[Nombre] FC6_ZC_ESTADO_ENTIDAD               | [Num] 6     | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC6000_GEST_ALARMAS                 | [Num] 6000  | [Tipo API] FC           | [Ruta] 1000_EnvioEsterilizadorEstandarizador\6000_Alarmas
[Nombre] FC6015_GEST_ALARMAS                 | [Num] 6015  | [Tipo API] FC           | [Ruta] 1015_EnvioEsterilizadorPasto\6015_Alarmas
[Nombre] FC6020_GEST_ALARMAS                 | [Num] 6020  | [Tipo API] FC           | [Ruta] 1020_EnvioEstandarizadorPasto\6020_Alarmas
[Nombre] FC6025_GEST_ALARMAS                 | [Num] 6025  | [Tipo API] FC           | [Ruta] 1025_EnvioEstandarizadorUF\6025_Alarmas
[Nombre] FC6030_GEST_ALARMAS                 | [Num] 6030  | [Tipo API] FC           | [Ruta] 1030_EnvioUFEstandarizador\6030_Alarmas
[Nombre] FC6035_GEST_ALARMAS                 | [Num] 6035  | [Tipo API] FC           | [Ruta] 1035_EnvioPastoFermentadores\6035_Alarmas
[Nombre] FC6040_GEST_ALARMAS                 | [Num] 6040  | [Tipo API] FC           | [Ruta] 1040_EnvioPastoCubas\6040_Alarmas
[Nombre] FC6045_GEST_ALARMAS                 | [Num] 6045  | [Tipo API] FC           | [Ruta] 1045_EnvioFermentadoresUF\6045_Alarmas
[Nombre] FC6050_GEST_ALARMAS                 | [Num] 6050  | [Tipo API] FC           | [Ruta] 1050_EnvioPastoTqMovil\6035_Alarmas
[Nombre] FC6055_GEST_ALARMAS                 | [Num] 6055  | [Tipo API] FC           | [Ruta] 1055_EnvioFermentadoresMixer_Mixer\6055_Alarmas
[Nombre] FC6060_GEST_ALARMAS                 | [Num] 6060  | [Tipo API] FC           | [Ruta] 1060_EnvioFermentadoresCubas_Cubas\6060_Alarmas
[Nombre] FC6065_GEST_ALARMAS                 | [Num] 6065  | [Tipo API] FC           | [Ruta] 1065_EnvioMixEnvasado\6065_Alarmas
[Nombre] FC6070_GEST_ALARMAS                 | [Num] 6070  | [Tipo API] FC           | [Ruta] 1070_RecuperacionCalor\6070_Alarmas
[Nombre] FC6075_GEST_ALARMAS                 | [Num] 6075  | [Tipo API] FC           | [Ruta] 1075_EsterilizacionLineaPasto\6075_Alarmas
[Nombre] FC6080_GEST_ALARMAS                 | [Num] 6080  | [Tipo API] FC           | [Ruta] 1080_EnvioTqMovilPasto\6080_Alarmas
[Nombre] FC6085_GEST_ALARMAS                 | [Num] 6085  | [Tipo API] FC           | [Ruta] 1085_EnvioFermentadores\6085_Alarmas
[Nombre] FC6090_GEST_ALARMAS                 | [Num] 6090  | [Tipo API] FC           | [Ruta] 1090_EnvioFermentadoresWaldner\6090_Alarmas
[Nombre] FC6095_GEST_ALARMAS                 | [Num] 6095  | [Tipo API] FC           | [Ruta] 1095_EnvioEsterilizador\6095_Alarmas
[Nombre] FC6400_GEST_ALARMAS                 | [Num] 6400  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\6400_Alarmas
[Nombre] FC6410_GEST_ALARMAS                 | [Num] 6410  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\6410_Alarmas
[Nombre] FC6420_GEST_ALARMAS                 | [Num] 6420  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\6420_Alarmas
[Nombre] FC6510_GEST_ALARMAS                 | [Num] 6510  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\6510_Alarmas
[Nombre] FC6530_GEST_ALARMAS                 | [Num] 6530  | [Tipo API] FC           | [Ruta] 1530_GestionCamisas\6530_Alarmas
[Nombre] FC6600_GEST_ALARMAS                 | [Num] 6600  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\6600_Alarmas
[Nombre] FC6605_GEST_ALARMAS                 | [Num] 6605  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\6605_Alarmas
[Nombre] FC6610_GEST_ALARMAS                 | [Num] 6610  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\6610_Alarmas
[Nombre] FC6800_GEST_ALARMAS                 | [Num] 6800  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\6800_Alarmas
[Nombre] FC6990_GEST_ALARMAS                 | [Num] 6990  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\6990_Alarmas
[Nombre] FC7_ZC_GESTOR_TRAZA                 | [Num] 7     | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC7100_GEST_ALARMAS                 | [Num] 7100  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\7100_Alarmas
[Nombre] FC8_ZC_TRAZA_REGISTRO               | [Num] 8     | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC9_GESTOR_DISPOSITIVOS             | [Num] 9     | [Tipo API] FC           | [Ruta] 9_GestorDispositivos
[Nombre] Main                                | [Num] 1     | [Tipo API] OB           | [Ruta] Root
[Nombre] OB100_Startup                       | [Num] 100   | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB121_ProgrammingError              | [Num] 121   | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB122_IOAccessError                 | [Num] 122   | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB30_PID_100MS                      | [Num] 30    | [Tipo API] OB           | [Ruta] Root
[Nombre] OB40_HardwareInterrupt              | [Num] 40    | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB80_TimeErrorInterrupt             | [Num] 80    | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB82_DiagnosticErrorInterrupt       | [Num] 82    | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB83_PullOrPlugOfModules            | [Num] 83    | [Tipo API] OB           | [Ruta] 0_Sistema
[Nombre] OB86_RackOrStationFailure           | [Num] 86    | [Tipo API] OB           | [Ruta] 0_Sistema

=== TABLAS DE VARIABLES ===
[Nombre] _REVISAR                            | [Ruta] Variables de PLC
[Nombre] 000_Config_Sistema                  | [Ruta] 000_Sistema
[Nombre] 000_Estado_TQ                       | [Ruta] 000_Sistema
[Nombre] 000_Producto                        | [Ruta] 000_Sistema
[Nombre] 001_EA                              | [Ruta] 002_Dispositivos
[Nombre] 002_D                               | [Ruta] 002_Dispositivos
[Nombre] 003_CIP_Linea                       | [Ruta] 500_CIP1
[Nombre] 003_CIP_PrepAcido                   | [Ruta] 500_CIP1
[Nombre] 003_CIP_PrepAgua                    | [Ruta] 500_CIP1
[Nombre] 003_CIP_PrepAguaRecup               | [Ruta] 500_CIP1
[Nombre] 003_CIP_PrepEster                   | [Ruta] 500_CIP1
[Nombre] 003_CIP_PrepSosa                    | [Ruta] 500_CIP1
[Nombre] 003_Proceso_FC1000_Ester_Estand     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1015_Ester_Pasto      | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1020_Estand_Pasto     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1035_Pasto_Fermen     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1040_Pasto_Cuba       | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1045_Fermen_UF        | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1050_Pasto_Movil      | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1055_Ferm_Mixer_M     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1060_Ferm_Cubas_C     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1065_Mix_Envasado     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1070_TratamientoTermico | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1075_EsterilizacionLinea | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1080_Movil_Pasto      | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1085_Ferm_Envio       | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1090_Ferm_Walder_W    | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1095_Envio_Ester      | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1100_Cip_Zona6        | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1400_Prod_Z1          | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1410_Prod_Z2          | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1420_Prod_Pectina_Z2  | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1530_GestionCamisas   | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1600_Ferm_401         | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1605_Ferm_402         | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1610_Ferm_403         | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1705_PWG_Z1_VA105     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1710_PWG_Z1_VM101     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1715_PWG_Z1_VB113     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1720_PWG_Z2_VA219     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1725_PWG_Z2_VM212     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1730_PWG_Z2_VA211     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1735_PWG_Z4_VA440_Z5  | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1740_PWG_Z4_VA440_Z6  | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1745_PWG_Z4_VA444     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1750_PWG_Z4_VA445     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1755_PWG_Z4_VA446     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1760_PWG_Z5_VB504     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1765_PWG_Z6_VB611     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1770_PWG_Z6_VAD620_T601 | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1775_PWG_Z9_VB909     | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1780_SPSW_Z4_VA443_Z5 | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1785_SPSW_Z4_VA443_Z6 | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1790_PWG_Z6_VAD620_T602 | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1800_EnjuagueWaldner  | [Ruta] 003_Proceso
[Nombre] 003_Proceso_FC1990_EnvioMovilPasto  | [Ruta] 003_Proceso
[Nombre] 003_SA                              | [Ruta] 002_Dispositivos
[Nombre] 004_V                               | [Ruta] 002_Dispositivos
[Nombre] 005_M                               | [Ruta] 002_Dispositivos
[Nombre] 006_M_VF                            | [Ruta] 002_Dispositivos
[Nombre] 007_TQ                              | [Ruta] 002_Dispositivos
[Nombre] 008_TQ_AE                           | [Ruta] 002_Dispositivos
[Nombre] 011_ComunicacionPlanta_IN           | [Ruta] 011_Comunicaciones
[Nombre] 011_ComunicacionPlanta_OUT          | [Ruta] 011_Comunicaciones
[Nombre] 500_CIP1                            | [Ruta] 500_CIP1
[Nombre] 500_CIP1_Rutas                      | [Ruta] 500_CIP1
[Nombre] Default tag table                   | [Ruta] Variables de PLC
